5.317355892112554102e+03,5.340468918362434124e+03,5.365502021572590820e+03,5.395303999330617444e+03,5.423372425807084255e+03,5.450195106464746459e+03,5.472054365583971958e+03,5.488997273043594760e+03,5.499235273013223377e+03,5.497243669590567151e+03,5.504040265172683576e+03,5.516671573791333685e+03,5.535706057433490059e+03,5.573781844640200688e+03,5.602863866955771300e+03,5.627103751107410062e+03,5.643413598378613642e+03,5.658564750759916024e+03,5.669637128983684306e+03,5.685498564819404237e+03,5.687119576969770606e+03,5.682771070270254313e+03
5.294428536326226094e+03,5.312245524247974572e+03,5.339812506722318176e+03,5.364350129088688846e+03,5.391797334013827822e+03,5.420477664252981413e+03,5.445708354148093349e+03,5.466235180659099569e+03,5.482090656592220512e+03,5.488393844749628443e+03,5.494453971526010719e+03,5.509653607948991521e+03,5.524908287403459326e+03,5.553336111153412276e+03,5.579675012814185720e+03,5.603641358243049581e+03,5.624679715484086955e+03,5.647387929486974826e+03,5.669275195860817803e+03,5.682771309407547960e+03,5.687220487555207910e+03,5.684903325483872322e+03
5.276605328878677028e+03,5.283547547020522870e+03,5.304445778408016849e+03,5.328437575812475188e+03,5.355324792972540308e+03,5.385278275514914640e+03,5.412810503981806505e+03,5.435192922363614343e+03,5.451866206433587649e+03,5.463441758981563908e+03,5.470164495518939475e+03,5.480177246691820073e+03,5.495531088210643247e+03,5.519095364119840269e+03,5.541152097097186015e+03,5.563590146663373162e+03,5.590034814026201275e+03,5.618697773585230607e+03,5.647581732699597524e+03,5.667808771323690962e+03,5.677963773413693161e+03,5.680133441868601949e+03
5.247719994854666766e+03,5.259677367253711964e+03,5.274401090900476447e+03,5.299198152722025043e+03,5.330905747272287044e+03,5.362158030607787623e+03,5.391407728298227084e+03,5.406088236138394677e+03,5.416265845519297727e+03,5.429464265142281874e+03,5.432772922413835659e+03,5.440092844051816428e+03,5.453781943129253705e+03,5.470963804083616196e+03,5.493592144289628777e+03,5.512455801738748050e+03,5.540007390801170004e+03,5.574849794032902537e+03,5.611663731605452085e+03,5.640116932300118606e+03,5.664581013662695113e+03,5.679050387833901368e+03
5.250137166489015726e+03,5.241351350153658132e+03,5.256189024260940641e+03,5.282360591180047777e+03,5.317221732298965435e+03,5.351091059572618178e+03,5.373049801647295681e+03,5.385096372659818371e+03,5.396949763526487004e+03,5.398287949938737256e+03,5.399178997335856366e+03,5.403159740358456474e+03,5.409674930497929381e+03,5.423089715371072089e+03,5.445265625505823664e+03,5.458894456603909930e+03,5.484537144212013118e+03,5.522160204764598348e+03,5.563635589509328383e+03,5.605582837488616860e+03,5.644913826364123452e+03,5.638355977828494360e+03
5.211702884939812975e+03,5.224820895725218179e+03,5.240595786435169430e+03,5.268817433658078698e+03,5.307837100857822406e+03,5.345216188373622572e+03,5.368773104611506824e+03,5.378944392124320075e+03,5.385594505099801609e+03,5.387797564965751008e+03,5.388200653798217900e+03,5.389513880537703699e+03,5.395318878562183272e+03,5.406709887139150851e+03,5.425882938434480820e+03,5.432606864629152369e+03,5.446322046945995680e+03,5.477794479326792498e+03,5.525018556067884674e+03,5.567066854056991360e+03,5.611307186592956896e+03,5.617891250092539849e+03
5.197010318488595658e+03,5.214970910724964597e+03,5.231811426213798768e+03,5.261500847644971145e+03,5.303706977247205941e+03,5.344589594253217001e+03,5.372634451308832467e+03,5.385610242563772772e+03,5.393489188201800062e+03,5.395744607761780571e+03,5.397572326977114244e+03,5.399084984340775918e+03,5.402400788603747060e+03,5.408532129551411344e+03,5.414826652667079543e+03,5.418382864957324273e+03,5.432954455070237600e+03,5.453699589230160200e+03,5.503901766888977363e+03,5.561017206516978149e+03,5.602090948216212382e+03,5.628298598082909848e+03
5.190687415128612884e+03,5.212194441372185793e+03,5.230384868670992546e+03,5.265189681688518249e+03,5.308816002940740873e+03,5.347370102338661127e+03,5.377733176414142690e+03,5.398390362415282652e+03,5.408205322757018621e+03,5.411702395269398039e+03,5.417008612134959549e+03,5.423339754445464678e+03,5.419799098677802249e+03,5.421535930571775680e+03,5.421082342309167871e+03,5.418743491620935856e+03,5.429017834243802099e+03,5.446868831511283133e+03,5.497769578240360715e+03,5.548655427859626798e+03,5.590488746749998427e+03,5.617965545707570527e+03
5.194142644255070081e+03,5.213627069618373753e+03,5.239148405045235450e+03,5.277929275600185974e+03,5.320387959214677721e+03,5.356894972089638941e+03,5.386920705866938988e+03,5.409667337107027379e+03,5.424800231465761499e+03,5.432242900990496310e+03,5.436135789610947540e+03,5.438833967561733516e+03,5.439344548992473392e+03,5.431491397647262602e+03,5.426860501584452322e+03,5.430092035295158894e+03,5.419865876097446744e+03,5.437253537848825545e+03,5.480434864009223020e+03,5.533249940901884656e+03,5.573599499418182859e+03,5.601204941090979446e+03
5.203573267641642815e+03,5.222399015155997404e+03,5.252623904664525071e+03,5.293018380296546638e+03,5.333167686099523053e+03,5.368223015749166734e+03,5.396816844442433649e+03,5.424646309076400030e+03,5.445151106829241144e+03,5.454575335330647249e+03,5.454854804302466619e+03,5.455118449264636183e+03,5.447683724417111080e+03,5.434658172615196236e+03,5.424865340058830043e+03,5.417030358063905624e+03,5.414684673858063434e+03,5.424007594832911309e+03,5.469541622073453254e+03,5.511609174372953930e+03,5.546755436429035399e+03,5.572935106319932856e+03
