5.304291060458303946e+03,5.337524807625151880e+03,5.362622697661602615e+03,5.398274200892684348e+03,5.426029756106962850e+03,5.450675725146984405e+03,5.473343839658919023e+03,5.491419537795308315e+03,5.503823118557376802e+03,5.510611349353255719e+03,5.516504311017544751e+03,5.527522641323488642e+03,5.545678333094817390e+03,5.571749908930887614e+03,5.603768468612212928e+03,5.632262925793174873e+03,5.656301804888252263e+03,5.678755840212880685e+03,5.704663538357644029e+03,5.709120264068890719e+03,nan,nan
5.290158015672970578e+03,5.310940864135915945e+03,5.331398157354532486e+03,5.360814266498936377e+03,5.392157558656851506e+03,5.423049366039151209e+03,5.445377495207265383e+03,5.468723938209965127e+03,5.489431302180975763e+03,5.492838986628763450e+03,5.498473979230902842e+03,5.508297546175936077e+03,5.525143445917077770e+03,5.548003443310017246e+03,5.570156862817842011e+03,5.597107557448334774e+03,5.631555789135898522e+03,5.654008952500347732e+03,5.666628348363076839e+03,5.685546123150990752e+03,5.707361735968223002e+03,5.721102486227457121e+03
5.261222022629939602e+03,5.276226221430780242e+03,5.288420756863797578e+03,5.322545910873272987e+03,5.355884018018548886e+03,5.388380908909938626e+03,5.415560877292032274e+03,5.444923211065161013e+03,5.462667318806730691e+03,5.467396967716586914e+03,5.475225056057951406e+03,5.482380119117805407e+03,5.495400541499328938e+03,5.513093482467117610e+03,5.534424246943686740e+03,5.560534520503322710e+03,5.593702487355159974e+03,5.620431263702942488e+03,5.638908959683896683e+03,5.661498782428955565e+03,5.683944500484275522e+03,5.707371898673769465e+03
5.236965515219687404e+03,5.248054201760482101e+03,5.270351210201981303e+03,5.299113886563341111e+03,5.332618932041178596e+03,5.365152553971714951e+03,5.391219550101810455e+03,5.411148019274154649e+03,5.418018604712085107e+03,5.430701225643025282e+03,5.434447955836300025e+03,5.440143740946215985e+03,5.456929857881482349e+03,5.467599164219998784e+03,5.489054261252628748e+03,5.514173823966615601e+03,5.535635467292469002e+03,5.567122339361115337e+03,5.600326794005482043e+03,5.631462177496444383e+03,5.656479635670191783e+03,5.683056208410467661e+03
5.218470106899236271e+03,5.229942064168498291e+03,5.252352713541305093e+03,5.281243835554476391e+03,5.322557840173725708e+03,5.355892744337290424e+03,5.380683899967923026e+03,5.392781000162573037e+03,5.386618551526710689e+03,5.392967539176544960e+03,5.399096736338470691e+03,5.402273830476701733e+03,5.414272669809913168e+03,5.431531084193364222e+03,5.447556114590894140e+03,5.466750100779145214e+03,5.482709744919589866e+03,5.522794053991408873e+03,5.566052764028598176e+03,5.602989932972136558e+03,5.632042369590076305e+03,5.653707468025573689e+03
5.195852063928432472e+03,5.217241981516848682e+03,5.242888463432610479e+03,5.274962668754397782e+03,5.317096681786353656e+03,5.350664124338329202e+03,5.376808928726740305e+03,5.386759256789248866e+03,5.383658656581095784e+03,5.386033595121836697e+03,5.391495952855917494e+03,5.391162199437550953e+03,5.398445445550506520e+03,5.414697619198855136e+03,5.428688077131154387e+03,5.442434926595909928e+03,5.455164404763808307e+03,5.482278846810202594e+03,5.527982161985239145e+03,5.575059809978475641e+03,5.616295204016663774e+03,5.633344256814400978e+03
5.173910117788249408e+03,5.200597880425441872e+03,5.231309157499124922e+03,5.265975171913498343e+03,5.307859058767721763e+03,5.350024590436654762e+03,5.376072689251134761e+03,5.388307056508591813e+03,5.389573913421894758e+03,5.392696430743219025e+03,5.396036287988939876e+03,5.398688470661926658e+03,5.403676646742122102e+03,5.409996720172831374e+03,5.418542120479023652e+03,5.425178724864605101e+03,5.436899507942139280e+03,5.457671020432334444e+03,5.507287330880236368e+03,5.553401529363736699e+03,5.596006166552373543e+03,5.628801025153364208e+03
5.159071688672293021e+03,5.187907305178849128e+03,5.222815836610400765e+03,5.257478976661581328e+03,5.305853468346604132e+03,5.352541109600791060e+03,5.380396408080574474e+03,5.396072405408506711e+03,5.406789191769154968e+03,5.413101193060110745e+03,5.418095113765572933e+03,5.419323481008614181e+03,5.416547118766423409e+03,5.418990882232312288e+03,5.421723033003844648e+03,5.424158976052607613e+03,5.429919265754437220e+03,5.455157843313643752e+03,5.502626462308789087e+03,5.547173110875295606e+03,5.583794193412138156e+03,5.615488028139201560e+03
5.178532420816570266e+03,5.192288835463632495e+03,5.225912498295527257e+03,5.267001586220708305e+03,5.309653392017291480e+03,5.348086794755959090e+03,5.381588915891238685e+03,5.407063680775752800e+03,5.422353591029667768e+03,5.431874007095563684e+03,5.434356988784577879e+03,5.433659364596162959e+03,5.432304194645382267e+03,5.424108640574242600e+03,5.421750046454743824e+03,5.422270445634157113e+03,5.424740226158311998e+03,5.445376619802384994e+03,5.488759599637932297e+03,5.530018824380410479e+03,5.566504545645647340e+03,5.597928851121168918e+03
5.187385192265183832e+03,5.224659028566810775e+03,5.261492881312766258e+03,5.285747702964060409e+03,5.324266556206525820e+03,5.360158820152935732e+03,5.393952882507403956e+03,5.423623989086406255e+03,5.442982805609844945e+03,5.453105375173910033e+03,5.450899589150092652e+03,5.447537170350478846e+03,5.436753429515322750e+03,5.427170335110343331e+03,5.419117017069852409e+03,5.417068135836852889e+03,5.419771143689724340e+03,5.427564404685093905e+03,5.467169221661332813e+03,5.509392472214223744e+03,5.549328747452377684e+03,5.579114299021430270e+03
5.191166359082732015e+03,5.233610585180796988e+03,5.271814739105451736e+03,5.307187825910408719e+03,5.341930015570671458e+03,5.379961615337772855e+03,5.413524077190678327e+03,5.447208649710263671e+03,5.470334179003271856e+03,5.475485788776291884e+03,5.473150076080043618e+03,5.465969960491757774e+03,5.452784029589735837e+03,5.440640033380258501e+03,5.428794649603774815e+03,5.423225415079336017e+03,5.416126012045071548e+03,5.417906430427847226e+03,5.449092028901804952e+03,5.494367361977891960e+03,5.531955249875373738e+03,5.560783379309385055e+03
5.196433317099460510e+03,5.241122402350816628e+03,5.291023906255278234e+03,5.332059084278638693e+03,5.363971472715320488e+03,5.398122195645101783e+03,5.434915620959694024e+03,5.473753176314829034e+03,5.497457812991669925e+03,5.502131982321922806e+03,5.498656721095838293e+03,5.492302635886649114e+03,5.480530354493454070e+03,5.469371678293600780e+03,5.460943684665309775e+03,5.445277777929659351e+03,5.424171056981170295e+03,5.420457100437506597e+03,5.453393903009444330e+03,5.491250282245276139e+03,5.524583726427194961e+03,5.562591468065723348e+03
5.188083734140165689e+03,5.234011727490832527e+03,5.295352122166485060e+03,5.358745353498444274e+03,5.389257454582002538e+03,5.427888247200698970e+03,5.466703560511422438e+03,5.496851513221903588e+03,5.518402325893363923e+03,5.529597303329192982e+03,5.529850241740588899e+03,5.524060274347302766e+03,5.515429475180138070e+03,5.507840819585777353e+03,5.496863345623246460e+03,5.480598557152577087e+03,5.456981627709793429e+03,5.445885161860980588e+03,5.465790580085052170e+03,5.513713669108779868e+03,5.556214302619043337e+03,5.595661980416849474e+03
5.146738361142702161e+03,5.222160394714912400e+03,5.295069070557052328e+03,5.366766898777360439e+03,5.418317238132644889e+03,5.458405849100983687e+03,5.494452165730146589e+03,5.516473583354953007e+03,5.537802102059034951e+03,5.556209151620501871e+03,5.561987713787792927e+03,5.560753959220483921e+03,5.562408018133841324e+03,5.561165443679708005e+03,5.549160706474986000e+03,5.527878665277808977e+03,5.508403367313426315e+03,5.502671041996175518e+03,5.517201495658107888e+03,5.561997482551627400e+03,5.606235098163777366e+03,5.650574834341247879e+03
5.074959058175507380e+03,5.163080747414833240e+03,5.295670361140450041e+03,5.371325444422700457e+03,5.438926285275565533e+03,5.479625459410177427e+03,5.513618067281810909e+03,5.540950488781625609e+03,5.559982460368667489e+03,5.581118910833176415e+03,5.591301613479866319e+03,5.599562071040898445e+03,5.606825780097765346e+03,5.610634468124433624e+03,5.603762287638919588e+03,5.584170830797482267e+03,5.566612369518430569e+03,5.568651865597081269e+03,5.585681059079134684e+03,5.625108621047301313e+03,5.670533726236651091e+03,5.714954944848057494e+03
