5.299478304630535604e+03,5.316072344050827269e+03,5.332215185150684192e+03,5.350201506508753482e+03,5.370841027704913358e+03,5.391582594923232136e+03,5.408066178057996694e+03,5.422311897825893539e+03,5.436432493750785397e+03,5.448697788042818502e+03,5.459015923071961879e+03,5.467027280593599244e+03,5.477379038634599056e+03,5.490557171282820491e+03,5.502345085396324976e+03,5.515072711347813311e+03,5.529069775707489498e+03,5.542927242912741349e+03,5.558738396871891382e+03,5.575144520150157405e+03,5.587700305110490262e+03,5.599790425780122860e+03
5.302294616269391554e+03,5.317499027778945674e+03,5.333885034990115855e+03,5.351108251775192002e+03,5.370259532655681141e+03,5.387443980216008640e+03,5.403021434517853777e+03,5.417278044116938872e+03,5.432146772082821371e+03,5.442928522426433119e+03,5.452206106647025081e+03,5.459898497322396906e+03,5.471168042097206126e+03,5.483092701238203517e+03,5.494149198224318752e+03,5.506808531227567983e+03,5.520621370825959275e+03,5.534627034115753304e+03,5.548459750243458984e+03,5.564234090876357186e+03,5.577394121927504784e+03,5.587835273428858272e+03
5.300208714093522758e+03,5.314463098839484701e+03,5.331297790006352443e+03,5.349252245887394565e+03,5.366775172866995490e+03,5.383496021761910924e+03,5.398845699833687831e+03,5.413028054220751983e+03,5.426500521741147168e+03,5.437897697057405821e+03,5.446427112080050392e+03,5.453667990260165425e+03,5.464564149535817705e+03,5.476285320276872881e+03,5.487284175068310105e+03,5.499763907735433349e+03,5.512880646644297485e+03,5.526630838303557539e+03,5.539074525688599351e+03,5.553647078115919612e+03,5.568544067007712329e+03,5.580478085710097730e+03
5.292400935287861103e+03,5.306765553027275928e+03,5.325246964847599884e+03,5.344756980260097407e+03,5.363739346078296876e+03,5.379485989177325791e+03,5.394680235661918232e+03,5.408838177836791147e+03,5.420774788328693830e+03,5.432873962895707336e+03,5.441934579517811471e+03,5.448856829061052849e+03,5.458796975175159787e+03,5.469416118744714367e+03,5.480680000787181598e+03,5.492107235121749000e+03,5.504508380129481338e+03,5.517804971187930278e+03,5.530282848159804416e+03,5.542737039951996849e+03,5.556489329206549883e+03,5.570411950352699023e+03
5.282645276886695683e+03,5.297954305427665531e+03,5.316076765203274590e+03,5.337352917499859359e+03,5.359496126223642932e+03,5.375399675089203811e+03,5.391793095359244944e+03,5.406748237319029613e+03,5.418319841218971305e+03,5.430082838590218671e+03,5.439807203434563235e+03,5.445639787719139349e+03,5.454197447025732799e+03,5.464397058774225115e+03,5.474587926485480239e+03,5.485179652238781273e+03,5.496805792356874917e+03,5.509391155379548763e+03,5.521422673478482466e+03,5.534411281987950133e+03,5.546630872592552805e+03,5.558901698405749812e+03
5.270751974746682208e+03,5.287759565997916070e+03,5.307184109075295964e+03,5.329648897383503027e+03,5.351346678511570644e+03,5.371722179427207266e+03,5.391669669737697404e+03,5.407143987914490026e+03,5.419187230337341134e+03,5.430313078537556066e+03,5.440093255379358197e+03,5.445140716611517746e+03,5.452291616509097366e+03,5.461331718523716518e+03,5.470496209620650916e+03,5.479729461574138440e+03,5.490046363246834517e+03,5.501532895173150791e+03,5.512818975811608652e+03,5.525035747870332671e+03,5.538484218753282221e+03,5.550720366070392629e+03
5.258264879812526488e+03,5.277610883365617156e+03,5.298576384156973290e+03,5.321979644938613092e+03,5.345116887107821640e+03,5.371388087832534438e+03,5.393348745866995159e+03,5.409575603520223012e+03,5.423627664772355274e+03,5.433279463675849911e+03,5.441626984230189919e+03,5.446061295628214793e+03,5.452507606503787429e+03,5.460509810975492655e+03,5.468205013190988211e+03,5.476123561407104717e+03,5.485365383378738443e+03,5.495549392947839806e+03,5.505310749409040909e+03,5.516247504088009009e+03,5.530768869033539886e+03,5.547097342154312173e+03
5.249066193887190821e+03,5.270430796337344873e+03,5.292965424129284656e+03,5.318950465025747690e+03,5.348049946173132412e+03,5.377457903482286383e+03,5.399076014959450731e+03,5.416736891451714655e+03,5.431063145231440103e+03,5.440614412299823925e+03,5.446732805307619856e+03,5.450364599830842963e+03,5.454713425627533070e+03,5.461778339851292003e+03,5.468508881072208169e+03,5.474890284182432879e+03,5.482750846568780617e+03,5.492766542470941204e+03,5.502621741900761663e+03,5.513891171734577256e+03,5.529887104575242120e+03,5.547688860398080578e+03
5.243124510778470722e+03,5.269356407573754950e+03,5.297352571768637063e+03,5.326611246204663985e+03,5.358493193054422591e+03,5.386459135247328959e+03,5.409560480672547783e+03,5.428306247832925692e+03,5.441515426364692757e+03,5.451222454968766215e+03,5.457345842846200867e+03,5.460272605841364566e+03,5.463845148328418873e+03,5.469379865751335274e+03,5.474523577691550599e+03,5.479808022928319588e+03,5.487679338101729627e+03,5.495955872331917817e+03,5.505008089558087704e+03,5.516934504234572159e+03,5.531131997718893217e+03,5.550235050474280797e+03
5.242546988842903374e+03,5.269708899153630227e+03,5.301854298147201007e+03,5.336435856561278342e+03,5.373014305115561910e+03,5.400583243888713696e+03,5.424178711309413302e+03,5.443065588238699092e+03,5.455534080487185747e+03,5.466560589513500418e+03,5.470583123194911423e+03,5.473636390652571208e+03,5.476975011918379096e+03,5.480277327998417604e+03,5.483820673525378879e+03,5.490066039076848028e+03,5.497015639814972928e+03,5.503708843938936297e+03,5.511630811078293846e+03,5.525402138170792568e+03,5.541945379020117798e+03,5.561019994071937617e+03
5.241895497042673924e+03,5.275447287717455765e+03,5.309241663310825061e+03,5.348431509556217861e+03,5.386557290694276162e+03,5.417114188014356841e+03,5.442521248945434309e+03,5.461513754149025772e+03,5.475230755217284241e+03,5.484253123701132608e+03,5.489557339961604157e+03,5.492493478568911996e+03,5.494581711118313251e+03,5.497033532655903400e+03,5.500358008211085689e+03,5.506331431381958282e+03,5.512437193711645705e+03,5.521053829246789974e+03,5.529458508319609791e+03,5.543425800230868845e+03,5.559803070291328368e+03,5.579678688701209467e+03
5.250601010417291036e+03,5.281932113541767649e+03,5.320238736287141364e+03,5.362588380292240799e+03,5.400655649232049655e+03,5.432679115158951390e+03,5.461097665773469998e+03,5.482659545213365163e+03,5.496665117964695128e+03,5.505088497270352491e+03,5.510091967591746652e+03,5.513367495234831949e+03,5.517381712357163451e+03,5.521447302864963603e+03,5.526038510910051627e+03,5.530043336876810827e+03,5.537604853159762570e+03,5.546220293544142805e+03,5.556903347815556117e+03,5.570430473444387644e+03,5.584321119493830338e+03,5.602374941485898489e+03
